CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,-,-,-,-,-,-,350,"3,152.05","4,195.90",350,"51,900.00",70,8.45,8.65,910,-2.50,8.40,20.84,167,-24,444,
,"1,969",-3,8,21.86,"3,793.00",-59.00,35,"3,774.45","3,788.60",35,"52,000.00",315,8.90,8.95,"1,330",-2.15,8.90,20.56,"4,289",-336,"16,412",
,3,-,-,-,-,-,350,"3,575.15","3,802.45",350,"52,100.00",70,9.10,9.30,560,-2.55,9.20,20.13,303,-25,892,
,-,-,-,-,-,-,595,"2,903.05","3,865.80",350,"52,200.00",210,9.40,9.60,210,-2.45,9.45,19.72,238,-12,"1,692",
,3,-,-,-,-,-,350,"3,383.45","3,622.65",700,"52,300.00",35,10.15,10.30,35,-2.95,10.00,19.40,381,8,925,
,1,-,-,-,-,-,350,"3,283.30","3,512.30",350,"52,400.00",35,10.75,10.85,105,-2.40,10.90,19.05,233,9,785,
,408,-,-,-,-,-,35,"3,269.95","3,295.80",35,"52,500.00",70,11.10,11.20,630,-3.05,11.10,18.72,"3,762",-29,"10,216",
,2,-,-,-,-,-,350,"3,098.75","3,248.65",385,"52,600.00",70,11.90,12.05,70,-3.50,12.00,18.40,287,-51,505,
,5,-,-,-,-,-,350,"3,006.55","3,202.25",350,"52,700.00",105,12.55,12.65,70,-4.00,12.50,18.04,994,32,"1,445",
,1,-,-,-,-,-,350,"2,864.25","3,122.70",350,"52,800.00",35,13.45,13.50,"2,135",-3.30,13.60,17.69,"1,246",81,985,
,3,-,-,-,-,-,350,"2,830.95","2,975.80",350,"52,900.00",70,14.40,14.60,70,-3.70,14.60,17.31,629,29,774,
,"1,668",-2,4,19.00,"2,810.00",-65.55,105,"2,780.60","2,796.90",35,"53,000.00",700,15.55,15.60,420,-3.90,15.55,17.10,"10,182",955,"17,394",
,16,-,-,-,-,-,350,"2,636.35","2,774.10",35,"53,100.00",35,16.95,17.15,175,-3.55,17.05,16.80,263,48,692,
,10,-,-,-,-,-,35,"2,549.65","2,683.15",350,"53,200.00",210,18.50,18.60,455,-4.60,18.45,16.48,509,148,"1,810",
,16,-,-,-,-,-,490,"2,456.50","2,538.15",35,"53,300.00",35,19.70,19.80,35,-4.75,19.85,16.15,617,22,702,
,12,-,4,22.40,"2,480.80",203.35,105,"2,384.20","2,414.15",105,"53,400.00",35,21.50,21.70,175,-4.80,21.65,15.87,512,23,740,
,929,-1,7,18.00,"2,330.00",-49.40,105,"2,291.65","2,308.20",70,"53,500.00",560,23.75,23.85,245,-5.20,23.75,15.62,"5,804",-181,"11,573",
,9,-,-,-,-,-,35,"2,114.30","2,279.25",420,"53,600.00",35,26.05,26.25,35,-5.25,26.30,15.33,"1,388",16,"2,708",
,9,-,-,-,-,-,350,"2,065.25","2,144.50",35,"53,700.00",70,28.50,28.70,245,-6.35,28.50,14.97,"1,535",-360,"1,220",
,18,-,-,-,-,-,35,"1,979.20","2,046.80",35,"53,800.00",210,31.35,31.55,140,-7.05,31.40,14.70,"3,738",-991,"1,685",
,8,-,-,-,-,-,35,"1,885.60","1,949.75",35,"53,900.00",35,34.90,35.10,385,-6.35,34.75,14.46,"1,211",216,"1,639",
,"3,877",-80,193,14.75,"1,815.45",-92.15,70,"1,814.20","1,823.65",35,"54,000.00",140,39.10,39.25,210,-6.00,39.25,14.23,"11,503",34,"20,165",
,61,-,-,-,-,-,35,"1,708.10","1,754.85",35,"54,100.00",105,43.80,44.00,35,-6.60,43.60,13.93,"1,572",127,"1,605",
,82,-,-,-,-,-,35,"1,614.05","1,661.80",35,"54,200.00",70,49.45,49.65,140,-6.80,49.30,13.72,"2,040",-60,"2,203",
,159,-,-,-,-,-,35,"1,524.60","1,556.30",35,"54,300.00",70,55.85,56.00,35,-6.80,56.10,13.52,"2,399",-142,"2,750",
,127,2,22,12.16,"1,430.90",-90.30,245,"1,437.60","1,451.75",35,"54,400.00",70,63.40,63.65,70,-6.80,63.45,13.26,"2,137",-15,"1,478",
,"1,518",13,240,13.23,"1,360.55",-76.15,35,"1,349.85","1,355.70",35,"54,500.00",105,71.95,72.25,105,-7.05,72.00,13.04,"9,971",768,"17,413",
,246,5,24,14.39,"1,299.00",-42.15,35,"1,254.35","1,270.00",105,"54,600.00",210,82.35,82.60,70,-7.75,81.50,12.94,"4,029",461,"3,384",
,393,-1,12,12.78,"1,181.15",-79.00,70,"1,170.55","1,184.15",35,"54,700.00",35,94.65,94.90,140,-7.45,94.00,12.78,"3,494",-17,"2,849",
,497,-32,141,12.80,"1,099.65",-77.05,140,"1,086.00","1,092.80",35,"54,800.00",105,108.40,108.75,175,-5.75,108.35,12.60,"4,530",664,"5,228",
,799,-17,142,12.67,"1,016.85",-72.10,35,"1,005.15","1,009.30",35,"54,900.00",105,125.10,125.40,175,-5.50,125.05,12.46,"3,729",-48,"9,589",
,"8,108",459,"2,191",12.40,925.90,-81.10,35,925.00,927.05,105,"55,000.00",140,142.90,143.35,140,-3.85,143.30,12.24,"15,826","2,282","30,528",
,"2,187",-39,287,12.17,851.00,-73.25,70,845.05,848.05,175,"55,100.00",70,164.25,164.70,70,-3.70,163.60,12.18,"3,382",384,"5,985",
,"3,839",-163,"1,457",12.23,775.20,-72.90,175,768.95,771.70,35,"55,200.00",70,188.30,188.85,140,-0.45,188.80,11.94,"5,008",595,"7,756",
,"5,122",-104,"1,469",11.97,702.00,-72.80,35,697.45,699.65,140,"55,300.00",70,215.15,215.70,35,-0.30,215.35,11.84,"5,640",387,"7,239",
,"5,748",179,"2,809",11.89,628.95,-74.30,70,628.05,629.75,35,"55,400.00",70,245.95,246.55,140,1.70,246.00,11.75,"7,756",716,"7,602",
,"24,843","1,915","17,815",11.74,564.45,-72.10,105,563.40,564.65,70,"55,500.00",35,280.30,280.85,70,4.35,280.80,11.67,"26,457","3,556","29,872",
,"7,571","3,176","17,593",11.77,503.80,-70.50,35,503.10,504.45,105,"55,600.00",70,319.25,319.85,35,7.40,319.80,11.62,"20,796","4,178","8,915",
,"12,564","5,642","33,229",11.65,447.15,-66.30,70,446.50,447.50,105,"55,700.00",70,361.35,362.20,35,9.80,362.00,11.50,"31,407","5,445","11,141",
,"15,881","4,376","28,011",11.54,392.40,-66.55,105,392.85,393.85,210,"55,800.00",70,407.90,408.85,140,13.35,408.85,11.43,"25,656","2,842","12,303",
,"9,407",876,"12,475",11.55,343.95,-63.10,105,343.95,344.70,70,"55,900.00",105,459.50,460.75,70,15.85,460.00,11.32,"11,922","1,185","5,342",
,"49,109","4,099","38,099",11.52,300.15,-58.80,245,300.00,300.15,490,"56,000.00",175,514.65,516.05,35,20.80,515.85,11.36,"24,426","2,624","32,345",
,"10,355",746,"9,232",11.48,260.90,-54.55,105,260.30,260.60,70,"56,100.00",245,573.70,575.20,175,23.30,576.00,11.32,"7,925",541,"3,462",
,"8,648",-72,"8,534",11.46,224.40,-51.00,70,224.40,225.05,210,"56,200.00",70,638.40,640.00,70,27.15,639.30,11.21,"2,988",-48,"2,428",
,"7,367",297,"7,472",11.38,192.25,-48.35,70,192.60,193.15,70,"56,300.00",175,706.10,708.45,70,29.40,705.00,11.48,"1,605",-13,"1,545",
,"5,463",330,"6,819",11.46,164.90,-42.50,175,164.75,165.20,70,"56,400.00",70,779.20,781.50,105,29.05,773.15,11.29,"1,098",74,"3,573",
,"27,440","1,410","16,448",11.48,140.70,-39.95,280,140.65,141.00,35,"56,500.00",175,853.40,855.20,105,37.90,853.85,11.42,"2,784",387,"6,553",
,"5,681",557,"6,658",11.39,119.05,-35.65,140,119.50,119.85,245,"56,600.00",70,930.70,934.25,70,46.20,934.15,11.65,313,34,"1,489",
,"8,616",908,"6,605",11.55,101.80,-31.70,175,101.60,101.95,70,"56,700.00",70,"1,012.10","1,017.00",175,39.85,"1,010.00",11.40,289,85,"1,068",
,"6,236",564,"6,186",11.51,86.80,-27.60,175,85.85,86.15,105,"56,800.00",70,"1,096.80","1,101.25",105,45.60,"1,093.00",10.02,135,-22,660,
,"4,997",777,"5,482",11.61,72.50,-25.70,70,72.70,72.90,105,"56,900.00",35,"1,178.45","1,193.05",70,39.45,"1,173.55",11.19,19,-1,469,
,"66,093","-1,370","22,719",11.68,61.35,-22.15,245,61.50,61.70,175,"57,000.00",35,"1,271.20","1,274.95",280,53.45,"1,268.85",11.97,643,-,"37,022",
,"4,015",-80,"3,514",11.81,52.85,-20.05,245,52.75,52.90,35,"57,100.00",35,"1,356.70","1,371.95",105,73.20,"1,379.25",12.89,8,-1,343,
,"4,572",-60,"4,721",11.98,45.35,-17.45,105,45.05,45.25,140,"57,200.00",35,"1,449.20","1,463.10",70,74.80,"1,469.95",13.04,12,-7,820,
,"3,543",-6,"2,640",12.10,39.05,-15.50,210,38.65,38.85,140,"57,300.00",35,"1,540.80","1,558.40",35,26.95,"1,510.20",7.45,7,-1,185,
,"3,017",-178,"2,347",12.25,33.60,-12.90,35,33.40,33.55,70,"57,400.00",140,"1,636.25","1,652.90",35,10.00,"1,540.00",-,2,-,380,
,"25,958",699,"13,894",12.46,28.90,-12.00,210,28.75,28.85,35,"57,500.00",70,"1,734.00","1,751.30",35,34.60,"1,711.30",8.84,21,5,"2,283",
,"2,751",-112,"2,523",12.66,25.70,-10.45,35,25.65,25.75,105,"57,600.00",35,"1,808.75","1,848.20",35,-,-,-,-,-,102,
,"3,314",-117,"3,061",12.91,22.70,-9.00,35,22.65,22.75,140,"57,700.00",35,"1,903.50","1,946.05",35,-,-,-,-,-,219,
,"4,375",-466,"3,989",13.11,20.40,-7.70,35,20.40,20.50,"1,120","57,800.00",35,"2,008.70","2,044.40",35,-,-,-,-,-,184,
,"1,986",-308,"1,732",13.38,18.30,-6.75,420,18.20,18.30,70,"57,900.00",35,"2,115.20","2,141.60",35,-12.35,"2,050.00",-,1,-,93,
,"31,493","-1,708","18,979",13.63,16.60,-6.10,245,16.45,16.60,"1,330","58,000.00",70,"2,219.55","2,230.45",105,52.15,"2,204.40",-,51,15,"5,192",
,"2,197",54,"1,341",13.88,15.00,-5.45,175,14.95,15.10,280,"58,100.00",35,"2,293.40","2,337.55",35,-,-,-,-,-,43,
,"2,397",-89,870,14.18,13.90,-4.60,70,13.75,13.90,70,"58,200.00",350,"2,388.40","2,436.25",35,-,-,-,-,-,36,
,"2,074",98,"1,438",14.45,12.80,-4.10,175,12.65,12.75,70,"58,300.00",350,"2,458.65","2,535.15",35,-,-,-,-,-,6,
,"1,135",58,637,14.73,11.60,-3.85,105,11.55,11.70,140,"58,400.00",35,"2,578.90","2,633.65",35,-,-,-,-,-,8,
,"15,628",-501,"7,767",14.91,10.50,-3.35,175,10.55,10.60,35,"58,500.00",35,"2,707.10","2,723.40",35,50.40,"2,725.00",16.62,5,-1,506,
,"2,407",590,"1,723",15.27,10.05,-2.65,280,10.00,10.10,140,"58,600.00",350,"2,758.55","2,861.50",35,-,-,-,-,-,17,
,"1,702",-321,"1,446",15.52,9.25,-2.70,35,9.15,9.25,420,"58,700.00",350,"2,808.25","3,020.75",350,-,-,-,-,-,3,
,"1,310",-160,"1,289",15.76,8.55,-2.25,455,8.60,8.70,560,"58,800.00",350,"2,862.50","3,141.50",350,-,-,-,-,-,-,
,865,14,491,16.15,8.35,-2.00,35,8.25,8.40,140,"58,900.00",350,"2,953.30","3,225.45",350,-,-,-,-,-,-,
,"23,588","-2,865","14,146",16.35,7.70,-1.75,"1,715",7.60,7.70,805,"59,000.00",70,"3,206.70","3,219.70",70,78.30,"3,200.00",-,5,-,"1,908",
,476,-,360,16.73,7.45,-1.70,105,7.30,7.45,280,"59,100.00",350,"3,114.35","3,411.35",350,-,-,-,-,-,-,
,435,4,140,17.00,6.80,-1.65,70,6.85,6.95,35,"59,200.00",350,"3,351.05","3,530.75",35,-,-,-,-,-,54,
,440,22,218,17.26,6.55,-1.55,560,6.45,6.65,140,"59,300.00",350,"3,288.00","3,637.35",350,-,-,-,-,-,-,
,792,-52,592,17.58,6.25,-1.35,70,6.20,6.35,280,"59,400.00",350,"3,144.80","3,954.25",350,-,-,-,-,-,-,
,"12,737",-154,"4,136",17.80,5.80,-1.15,"2,485",5.65,5.75,175,"59,500.00",350,"3,646.70","3,726.75",35,-,-,-,-,-,193,
,736,14,128,18.22,5.80,-1.30,105,5.80,5.90,35,"59,600.00",595,"3,338.05","4,169.65",350,-,-,-,-,-,-,
,348,-107,845,18.49,5.55,-1.00,35,5.50,5.65,875,"59,700.00",350,"3,432.95","4,268.70",350,-,-,-,-,-,-,
,267,-5,306,18.83,5.40,-0.90,140,5.30,5.45,630,"59,800.00",350,"3,544.40","4,270.50",350,-,-,-,-,-,-,
,487,15,134,19.11,5.15,-1.10,280,5.10,5.20,210,"59,900.00",350,"4,000.10","4,214.10",350,-,-,-,-,-,4,
,"29,780",-422,"6,939",19.35,4.85,-0.75,"1,890",4.80,4.85,35,"60,000.00",105,"4,190.60","4,217.30",35,-,-,-,-,-,"2,409",
,304,-7,117,19.59,4.55,-1.05,595,4.70,4.95,35,"60,100.00",945,"3,834.55","4,578.20",350,-,-,-,-,-,-,
,285,-3,115,20.05,4.75,-0.80,175,4.70,4.80,175,"60,200.00",350,"3,935.10","4,805.25",350,-,-,-,-,-,-,
,283,-49,117,20.43,4.80,-0.75,105,4.75,4.80,70,"60,300.00",350,"4,027.85","4,928.15",350,-,-,-,-,-,-,
,113,-28,213,20.81,4.60,-0.95,35,4.65,4.70,70,"60,400.00",350,"4,130.00","5,032.30",350,-,-,-,-,-,-,
,"7,745",-95,"1,105",21.11,4.55,-0.60,70,4.55,4.60,"1,295","60,500.00",210,"4,686.35","4,726.90",35,286.85,"4,631.70",-,1,-,8,
,65,-2,32,21.43,4.45,-0.90,35,4.50,4.60,105,"60,600.00",350,"3,987.75","5,169.65",350,-,-,-,-,-,-,
,101,-13,35,21.78,3.95,-1.25,70,4.45,4.65,245,"60,700.00",350,"4,071.45","5,261.55",350,-,-,-,-,-,-,
,64,-12,26,22.15,4.40,-0.70,35,4.35,4.45,35,"60,800.00",350,"4,848.95","5,361.00",175,-,-,-,-,-,10,
,83,11,22,22.46,4.30,-0.95,35,4.35,4.50,140,"60,900.00",350,"4,244.20","5,584.80",595,-,-,-,-,-,-,
,"16,651",18,"3,056",22.95,4.50,-0.65,910,4.45,4.55,840,"61,000.00",35,"5,175.75","5,222.10",35,-,-,-,-,-,581,
,45,11,31,23.32,4.50,-0.25,70,4.25,4.50,70,"61,100.00",350,"4,330.60","5,708.20",350,-,-,-,-,-,-,
,61,2,6,23.63,4.40,-1.40,70,4.05,4.40,140,"61,200.00",945,"4,414.85","5,927.70",350,-,-,-,-,-,-,
,95,-52,57,23.90,3.85,-1.05,70,4.20,4.40,70,"61,300.00",350,"4,494.30","6,015.95",350,-,-,-,-,-,-,
,50,-,-,-,-,-,70,3.80,4.75,70,"61,400.00",595,"4,586.75","6,007.90",350,-,-,-,-,-,-,
,"1,833",25,244,24.59,4.10,-0.70,70,4.10,4.15,35,"61,500.00",350,"5,664.10","6,113.65",35,-,-,-,-,-,3,
,29,-,-,-,-,-,70,3.75,4.65,105,"61,600.00",350,"4,692.25","6,339.40",350,-,-,-,-,-,-,
,96,1,4,25.18,4.00,-,70,4.00,4.25,70,"61,700.00",945,"4,782.35","6,455.70",350,-,-,-,-,-,-,
,32,-,-,-,-,-,70,3.50,5.50,595,"61,800.00",350,"4,862.25","6,552.50",350,-,-,-,-,-,-,
,71,-11,45,25.67,3.70,-0.85,595,3.60,4.00,105,"61,900.00",350,"4,930.05","6,540.25",350,-,-,-,-,-,-,
,"5,282",-210,"1,731",26.14,3.85,-0.50,420,3.80,3.85,"1,855","62,000.00",70,"6,185.05","6,214.15",280,75.00,"6,190.00",-,2,-,"1,596",
,144,-4,13,27.15,4.80,0.05,70,3.75,4.05,70,"62,100.00",350,"5,131.10","6,896.85",350,-,-,-,-,-,-,
,151,1,9,26.95,4.00,-,595,3.75,4.35,595,"62,200.00",350,"5,216.60","6,997.15",350,-,-,-,-,-,-,
,161,1,17,27.23,3.90,-0.10,175,3.55,3.90,35,"62,300.00",350,"6,370.75","6,614.85",350,-,-,-,-,-,2,
,173,1,19,27.54,3.85,-0.25,70,3.55,3.95,70,"62,400.00",350,"5,393.25","7,218.70",595,-,-,-,-,-,-,
,796,-24,203,27.69,3.65,-0.50,210,3.60,3.70,105,"62,500.00",350,"6,629.05","6,745.50",35,-,-,-,-,-,2,
,"12,926",38,515,29.23,3.50,-0.55,385,3.45,3.50,70,"63,000.00",350,"7,147.00","7,221.70",35,-,-,-,-,-,175,
,650,-285,389,30.67,3.15,-0.50,490,3.10,3.15,"9,205","63,500.00",350,"7,124.75","8,267.50",350,-,-,-,-,-,-,
,"4,998",492,"1,261",31.89,2.80,-0.40,"1,960",2.75,2.85,910,"64,000.00",350,"8,121.50","8,223.20",35,-,-,-,-,-,349,
,"1,187",-10,137,33.38,2.65,-0.20,105,2.65,2.70,105,"64,500.00",350,"8,617.05","8,729.10",70,-,-,-,-,-,57,
,"17,304",505,"2,247",34.70,2.45,-0.30,"2,415",2.45,2.50,"2,485","65,000.00",350,"9,115.35","9,219.65",175,-,-,-,-,-,297,
